id,category,country,name,hit
25454222,Finanzstatus,netherlands,gh-nl_non-gps_xandr_gh_specific_household-income-modal_medium_display_default,income
25642431,Finanzstatus,netherlands,gh-nl_non-gps_xandr_gh_specific_household-income-modal_medium_instream_default,income
23696088,Finanzstatus,netherlands,irobot - luxury wealth -  netherlands,luxury
23720478,Finanzstatus,netherlands,lotame > custom > nl > luxury wealth audience,luxury
19681602,Finanzstatus,poland,xaxispo_auto_luxury_xaxiscopy,luxury
22195076,Finanzstatus,poland,xaxispo_luxury_fashion,luxury
15278023,Finanzstatus,romania,xaxisro_gs_predicts_luxuryautoenthus,luxury
15219277,Finanzstatus,spain,155868574126206_custom_grupo1_iab_highincome-iab_dtm_es,income
15219434,Finanzstatus,spain,155868574126206_custom_grupo1_iab_highincome-iab_dtm_es,income
24573929,Finanzstatus,spain,16051926082909528026_custom_amex_matterkind_highincome_dtm_es,income
24952584,Finanzstatus,spain,adsquare data alliance > es > black friday 2020 audiences > black friday 2020 - luxury shoppers,luxury
24967431,Finanzstatus,spain,adsquare data alliance > es > demographics > employment status > job seeking,demograph
24967347,Finanzstatus,spain,adsquare data alliance > es > demographics > income > high income,income
24967502,Finanzstatus,spain,adsquare data alliance > es > demographics > income > low income,income
24967584,Finanzstatus,spain,adsquare data alliance > es > demographics > income > middle income,income
13829278,Finanzstatus,spain,adsquare data alliance > es > interests > style and fashion > jewellery and luxury watch buyers,luxury
13829273,Finanzstatus,spain,adsquare data alliance > es > interests > style and fashion > luxury shoppers,luxury
19764564,Finanzstatus,spain,airfranc_af_luxury_people_es,luxury
21670314,Finanzstatus,spain,"audience 78492, es > luxury",luxury
21670342,Finanzstatus,spain,"audience 78520, es > sport & luxury cars",luxury
9987242,Finanzstatus,spain,branded data > factual - geopulse audiences > spain > behavioral - auto > in-market auto intenders - luxury cars,luxury
9987468,Finanzstatus,spain,branded data > factual - geopulse audiences > spain > behavioral - retail > luxury goods shoppers (affluent consumer),luxury
7893010,Finanzstatus,spain,branded data > mobilewalla > spain > general demography > average income,income
7893026,Finanzstatus,spain,branded data > mobilewalla > spain > general demography > high income,income
7893027,Finanzstatus,spain,branded data > mobilewalla > spain > general demography > low income,income
8255374,Finanzstatus,spain,experian sp - finance - credit card frequency used - 2-3 time a month,credit ?(level|score|crunched)?
8255375,Finanzstatus,spain,experian sp - finance - credit card frequency used - daily used,credit ?(level|score|crunched)?
8255376,Finanzstatus,spain,experian sp - finance - credit card frequency used - once a month,credit ?(level|score|crunched)?
8255377,Finanzstatus,spain,experian sp - finance - credit card frequency used - once a week,credit ?(level|score|crunched)?
8255382,Finanzstatus,spain,experian sp - finance - new credit - under 6000 euros,credit ?(level|score|crunched)?
8255383,Finanzstatus,spain,experian sp - finance - new credit - up to 15000 euros,credit ?(level|score|crunched)?
8255385,Finanzstatus,spain,experian sp - finance - new credit - up to 6000 euros under 15000 euros,credit ?(level|score|crunched)?
8255386,Finanzstatus,spain,experian sp - finance - number of credit - 1,credit ?(level|score|crunched)?
8255387,Finanzstatus,spain,experian sp - finance - number of credit - up to 2,credit ?(level|score|crunched)?
8255392,Finanzstatus,spain,experian sp - financial - great consumer of credit and cards,credit ?(level|score|crunched)?
8255395,Finanzstatus,spain,experian sp - financial - retirees without credit,credit ?(level|score|crunched)?
8255414,Finanzstatus,spain,experian sp - insurance - always insured with total coverage,(un)?insured
8255419,Finanzstatus,spain,experian sp - insurance - compulsory insurance,insurance
8255420,Finanzstatus,spain,experian sp - insurance - compulsory insurance and health insurance,insurance
8255424,Finanzstatus,spain,experian sp - insurance - great insurance consumers,insurance
8255428,Finanzstatus,spain,experian sp - insurance - home insurance - full coverage,insurance
8255430,Finanzstatus,spain,experian sp - insurance - life insurance - accidents,insurance
8255431,Finanzstatus,spain,experian sp - insurance - life insurance - in case of death,insurance
8255432,Finanzstatus,spain,experian sp - insurance - life insurance - in case of death and maturity,insurance
8255433,Finanzstatus,spain,experian sp - insurance - maximum coverage insurance consumer,insurance
8255438,Finanzstatus,spain,experian sp - insurance - private medical - all expenses paid by the insurance,medic(al|ine)
8255439,Finanzstatus,spain,experian sp - insurance - private medical - part expenses paid by the insurance,medic(al|ine)
8255583,Finanzstatus,spain,experian sp - telecomunications - retirees no connection,retir(ement|int|ee)
22180502,Finanzstatus,spain,eyeota - es experian - accident insurance - have life and accidents insurance,insurance
22180528,Finanzstatus,spain,eyeota - es experian - b2b - industry - cnae letter k - financial and insurance activities,insurance
22180532,Finanzstatus,spain,eyeota - es experian - b2b - industry - cnae letter o - public administration and defence or compulsory social security,social
22180606,Finanzstatus,spain,eyeota - es experian - credit cards - number of credit cards they have - more than one,credit ?(level|score|crunched)?
22180607,Finanzstatus,spain,eyeota - es experian - credit cards - number of credit cards they have - one,credit ?(level|score|crunched)?
22180627,Finanzstatus,spain,eyeota - es experian - credit cards - total frequency use of the credit card - 2-3 times a month,credit ?(level|score|crunched)?
22180628,Finanzstatus,spain,eyeota - es experian - credit cards - total frequency use of the credit card - less frequently,credit ?(level|score|crunched)?
22180630,Finanzstatus,spain,eyeota - es experian - credit cards - total frequency use of the credit card - once a month,credit ?(level|score|crunched)?
22180631,Finanzstatus,spain,eyeota - es experian - credit cards - total frequency use of the credit card - once a week,credit ?(level|score|crunched)?
22180632,Finanzstatus,spain,eyeota - es experian - credit cards - total frequency use of the credit card - one or more times a day or several times a week,credit ?(level|score|crunched)?
22180640,Finanzstatus,spain,eyeota - es experian - home insurance - type of home insurance coverage - unlimited or full coverage,insurance
22180699,Finanzstatus,spain,eyeota - es experian - sociodemographic - financial segmentation - sf2 - credit consumer,credit ?(level|score|crunched)?
22180701,Finanzstatus,spain,eyeota - es experian - sociodemographic - financial segmentation - sf4 - great consumer of credit and cards,credit ?(level|score|crunched)?
22180706,Finanzstatus,spain,eyeota - es experian - sociodemographic - financial segmentation - sf9 - retirees without credit,retir(ement|int|ee)
22180707,Finanzstatus,spain,eyeota - es experian - sociodemographic - insurance segmentation - ta1 - always insured with total coverage,(un)?insured
22180708,Finanzstatus,spain,eyeota - es experian - sociodemographic - insurance segmentation - ta2 - great insurance consumers,insurance
22180710,Finanzstatus,spain,eyeota - es experian - sociodemographic - insurance segmentation - ta4 - maximum coverage insurance consumer,insurance
22180711,Finanzstatus,spain,eyeota - es experian - sociodemographic - insurance segmentation - ta5 - compulsory insurance + health insurance,insurance
22180712,Finanzstatus,spain,eyeota - es experian - sociodemographic - insurance segmentation - ta6 - compulsory insurance,insurance
22180788,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - d18 - exposed urban families,demograph
22180811,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e - resourceful families,demograph
22180812,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e19 - emerging successful families,demograph
22180813,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e20 - professional successful families,demograph
22180814,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e21 - settled urban professionals,demograph
22180815,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e22 - future non main cities high-class person,demograph
22180816,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e23 - areas under construction,demograph
22180817,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e24 - non main cities prosperous families,demograph
22180818,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - e25 - young families in dormitory towns,demograph
22180819,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - f - residential areas,demograph
22180820,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - f26 - residential elites,demograph
22180821,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - f27 - residential dormitories,demograph
22180822,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - f28 - settled residential families,demograph
22180823,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - f29 - weekend homes,demograph
22180830,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - h34 - second summer homes,demograph
22180834,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - i - mixed areas,demograph
22180835,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - i38 - modest families in mixed areas,demograph
22180856,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - k44 - exposed families,demograph
22180857,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - k45 - agricultural workers,demograph
22180858,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - k46 - long term moderate wealth families,demograph
22180860,Finanzstatus,spain,eyeota - es experian - sociodemographic - mosaic segmentation - l47 - rural affluent retirees,retir(ement|int|ee)
22180882,Finanzstatus,spain,eyeota - es experian - sociodemographic - telco segmentation - st9 - retirees no connection,retir(ement|int|ee)
21782367,Finanzstatus,spain,eyeota - miq - uk experian - spend trends - likely to spend on insurance,insurance
17615121,Finanzstatus,spain,eyeota - uk experian - spend trends - likely to spend on insurance,insurance
4070356,Finanzstatus,spain,international_eu - spain affluent households,affluent
4071220,Finanzstatus,spain,international_eu - spain credit level - excellent,credit ?(level|score|crunched)?
4071212,Finanzstatus,spain,international_eu - spain credit level - good,credit ?(level|score|crunched)?
4071210,Finanzstatus,spain,international_eu - spain credit level - poor,poor
4070305,Finanzstatus,spain,international_eu - spain homeowners insurance,insurance
4070304,Finanzstatus,spain,international_eu - spain life insurance,insurance
4070458,Finanzstatus,spain,international_eu - spain luxury cars,luxury
4070279,Finanzstatus,spain,international_eu - spain online shoppers luxury,luxury
4071295,Finanzstatus,spain,international_eu - spain relationship status - widowed,widow
4070268,Finanzstatus,spain,international_eu - spain shoppers cosmetics luxury,luxury
4070274,Finanzstatus,spain,international_eu - spain shoppers mens clothing luxury,luxury
4070271,Finanzstatus,spain,international_eu - spain shoppers womens clothing luxury,luxury
23678855,Finanzstatus,spain,irobot - luxury wealth -  spain,luxury
23720451,Finanzstatus,spain,lotame > custom > es > luxury wealth audience,luxury
13725331,Finanzstatus,spain,mobilewalla > es > general demography > high income,income
13725267,Finanzstatus,spain,mobilewalla > es > general demography > low income,income
7848949,Finanzstatus,spain,"oracle country-specific audiences > spain (es) > auto, cars and trucks > in-market > body styles > cars > luxury cars ",luxury
7848962,Finanzstatus,spain,"oracle country-specific audiences > spain (es) > auto, cars and trucks > interest (affinity) > body styles > cars > luxury cars ",luxury
8575774,Finanzstatus,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping > luxury buyers,luxury
